序号	传输方向	时间标识	状态	报文描述	报文内容	CAN帧	
2847	接收	20:55:29.851		PDU2	Priority="0x6 "; R="0x0 "; DP="0x0 "; PF="0xFE "; GE="0x28 "; SA="0xF4 "; PGN="0xFE28 "; Data Field="0x95 0E 90 0E 3F 3F 3C 05 "; 	帧ID:18FE28F4 数据帧 扩展帧 DLC:08 Data:95 0E 90 0E 3F 3F 3C 05 	
2848	接收	20:55:29.866		PDU1	Priority="0x6 "; R="0x0 "; DP="0x0 "; PF="0xC9 "; DA="0x28 "; SA="0xF4 "; PGN="0xC900 "; Data Field="0x0E 92 0E 93 0E 91 0E 94 "; 	帧ID:18C928F4 数据帧 扩展帧 DLC:08 Data:0E 92 0E 93 0E 91 0E 94 	
2849	接收	20:55:29.901		PDU2	Priority="0x6 "; R="0x0 "; DP="0x0 "; PF="0xFF "; GE="0x28 "; SA="0xF4 "; PGN="0xFF28 "; Data Field="0x18 4F 88 13 7A 02 00 00 "; 	帧ID:18FF28F4 数据帧 扩展帧 DLC:08 Data:18 4F 88 13 7A 02 00 00 	
2850	接收	20:55:29.906		PDU2	Priority="0x6 "; R="0x0 "; DP="0x0 "; PF="0xF1 "; GE="0x1 "; SA="0xF4 "; PGN="0xF101 "; Data Field="0x0B 00 4F 0C 05 DC 0B B8 "; 	帧ID:18F101F4 数据帧 扩展帧 DLC:08 Data:0B 00 4F 0C 05 DC 0B B8 	
2851	接收	20:55:29.916		PDU1	Priority="0x6 "; R="0x0 "; DP="0x0 "; PF="0xCA "; DA="0x28 "; SA="0xF4 "; PGN="0xCA00 "; Data Field="0x0E 93 0E 92 0E 90 0E 95 "; 	帧ID:18CA28F4 数据帧 扩展帧 DLC:08 Data:0E 93 0E 92 0E 90 0E 95 	
2852	接收	20:55:29.956		PDU2	Priority="0x6 "; R="0x0 "; DP="0x0 "; PF="0xF1 "; GE="0x2 "; SA="0xF4 "; PGN="0xF102 "; Data Field="0x00 00 00 00 00 00 00 00 "; 	帧ID:18F102F4 数据帧 扩展帧 DLC:08 Data:00 00 00 00 00 00 00 00 	
2853	接收	20:55:29.960		PDU2	Priority="0x6 "; R="0x0 "; DP="0x0 "; PF="0xFF "; GE="0xE5 "; SA="0xF4 "; PGN="0xFFE5 "; Data Field="0x00 00 00 00 01 00 73 64 "; 	帧ID:18FFE5F4 数据帧 扩展帧 DLC:08 Data:00 00 00 00 01 00 73 64 	
2854	接收	20:55:30.002		PDU2	Priority="0x6 "; R="0x0 "; DP="0x0 "; PF="0xFF "; GE="0x28 "; SA="0xF4 "; PGN="0xFF28 "; Data Field="0x18 4F 88 13 7A 02 00 00 "; 	帧ID:18FF28F4 数据帧 扩展帧 DLC:08 Data:18 4F 88 13 7A 02 00 00 	
2855	接收	20:55:30.015		PDU1	Priority="0x6 "; R="0x0 "; DP="0x0 "; PF="0xCC "; DA="0x28 "; SA="0xF4 "; PGN="0xCC00 "; Data Field="0x0E 92 00 00 00 00 00 00 "; 	帧ID:18CC28F4 数据帧 扩展帧 DLC:08 Data:0E 92 00 00 00 00 00 00 	
2856	接收	20:55:30.052		PDU2	Priority="0x6 "; R="0x0 "; DP="0x0 "; PF="0xFE "; GE="0x28 "; SA="0xF4 "; PGN="0xFE28 "; Data Field="0x96 0E 90 0E 3F 3F 3C 05 "; 	帧ID:18FE28F4 数据帧 扩展帧 DLC:08 Data:96 0E 90 0E 3F 3F 3C 05 	
2857	接收	20:55:30.066		PDU1	Priority="0x6 "; R="0x0 "; DP="0x0 "; PF="0xB4 "; DA="0x28 "; SA="0xF4 "; PGN="0xB400 "; Data Field="0x3F 3F 3F 3F 3F 00 00 00 "; 	帧ID:18B428F4 数据帧 扩展帧 DLC:08 Data:3F 3F 3F 3F 3F 00 00 00 	
2858	接收	20:55:30.101		PDU2	Priority="0x6 "; R="0x0 "; DP="0x0 "; PF="0xFF "; GE="0x28 "; SA="0xF4 "; PGN="0xFF28 "; Data Field="0x18 4F 88 13 7A 02 00 00 "; 	帧ID:18FF28F4 数据帧 扩展帧 DLC:08 Data:18 4F 88 13 7A 02 00 00 	
2859	接收	20:55:30.106		PDU2	Priority="0x6 "; R="0x0 "; DP="0x0 "; PF="0xF1 "; GE="0x1 "; SA="0xF4 "; PGN="0xF101 "; Data Field="0x0B 00 4F 0C 05 DC 0B B8 "; 	帧ID:18F101F4 数据帧 扩展帧 DLC:08 Data:0B 00 4F 0C 05 DC 0B B8 	
2860	接收	20:55:30.158		PDU2	Priority="0x6 "; R="0x0 "; DP="0x0 "; PF="0xFE "; GE="0x28 "; SA="0xF4 "; PGN="0xFE28 "; Data Field="0x96 0E 90 0E 3F 3F 3C 05 "; 	帧ID:18FE28F4 数据帧 扩展帧 DLC:08 Data:96 0E 90 0E 3F 3F 3C 05 	
2861	接收	20:55:30.158		PDU2	Priority="0x6 "; R="0x0 "; DP="0x0 "; PF="0xF1 "; GE="0x2 "; SA="0xF4 "; PGN="0xF102 "; Data Field="0x00 00 00 00 00 00 00 00 "; 	帧ID:18F102F4 数据帧 扩展帧 DLC:08 Data:00 00 00 00 00 00 00 00 	
2862	接收	20:55:30.206		PDU2	Priority="0x6 "; R="0x0 "; DP="0x0 "; PF="0xF1 "; GE="0x3 "; SA="0xF4 "; PGN="0xF103 "; Data Field="0x01 03 18 C7 00 00 00 00 "; 	帧ID:18F103F4 数据帧 扩展帧 DLC:08 Data:01 03 18 C7 00 00 00 00 	
2863	接收	20:55:30.251		PDU2	Priority="0x6 "; R="0x0 "; DP="0x0 "; PF="0xFE "; GE="0x28 "; SA="0xF4 "; PGN="0xFE28 "; Data Field="0x97 0E 91 0E 3F 3F 3C 05 "; 	帧ID:18FE28F4 数据帧 扩展帧 DLC:08 Data:97 0E 91 0E 3F 3F 3C 05 	
2864	接收	20:55:30.301		PDU2	Priority="0x6 "; R="0x0 "; DP="0x0 "; PF="0xFF "; GE="0x28 "; SA="0xF4 "; PGN="0xFF28 "; Data Field="0x18 4F 88 13 7A 02 00 00 "; 	帧ID:18FF28F4 数据帧 扩展帧 DLC:08 Data:18 4F 88 13 7A 02 00 00 	
2865	接收	20:55:30.306		PDU2	Priority="0x6 "; R="0x0 "; DP="0x0 "; PF="0xF1 "; GE="0x1 "; SA="0xF4 "; PGN="0xF101 "; Data Field="0x0B 00 4F 0C 05 DC 0B B8 "; 	帧ID:18F101F4 数据帧 扩展帧 DLC:08 Data:0B 00 4F 0C 05 DC 0B B8 	
2866	接收	20:55:30.350		PDU2	Priority="0x6 "; R="0x0 "; DP="0x0 "; PF="0xFE "; GE="0x28 "; SA="0xF4 "; PGN="0xFE28 "; Data Field="0x96 0E 91 0E 3F 3F 3C 05 "; 	帧ID:18FE28F4 数据帧 扩展帧 DLC:08 Data:96 0E 91 0E 3F 3F 3C 05 	
2867	接收	20:55:30.356		PDU2	Priority="0x6 "; R="0x0 "; DP="0x0 "; PF="0xF1 "; GE="0x2 "; SA="0xF4 "; PGN="0xF102 "; Data Field="0x00 00 00 00 00 00 00 00 "; 	帧ID:18F102F4 数据帧 扩展帧 DLC:08 Data:00 00 00 00 00 00 00 00 	
2868	接收	20:55:30.367		PDU1	Priority="0x6 "; R="0x0 "; DP="0x0 "; PF="0xC9 "; DA="0x28 "; SA="0xF4 "; PGN="0xC900 "; Data Field="0x0E 92 0E 94 0E 93 0E 95 "; 	帧ID:18C928F4 数据帧 扩展帧 DLC:08 Data:0E 92 0E 94 0E 93 0E 95 	
2869	接收	20:55:30.401		PDU2	Priority="0x6 "; R="0x0 "; DP="0x0 "; PF="0xFF "; GE="0x28 "; SA="0xF4 "; PGN="0xFF28 "; Data Field="0x18 4F 88 13 7A 02 00 00 "; 	帧ID:18FF28F4 数据帧 扩展帧 DLC:08 Data:18 4F 88 13 7A 02 00 00 	
2870	接收	20:55:30.406		PDU2	Priority="0x6 "; R="0x0 "; DP="0x0 "; PF="0xF1 "; GE="0x3 "; SA="0xF4 "; PGN="0xF103 "; Data Field="0x01 03 18 C6 00 00 00 00 "; 	帧ID:18F103F4 数据帧 扩展帧 DLC:08 Data:01 03 18 C6 00 00 00 00 	
2871	接收	20:55:30.417		PDU1	Priority="0x6 "; R="0x0 "; DP="0x0 "; PF="0xCA "; DA="0x28 "; SA="0xF4 "; PGN="0xCA00 "; Data Field="0x0E 93 0E 93 0E 91 0E 96 "; 	帧ID:18CA28F4 数据帧 扩展帧 DLC:08 Data:0E 93 0E 93 0E 91 0E 96 	
2872	接收	20:55:30.452		PDU2	Priority="0x6 "; R="0x0 "; DP="0x0 "; PF="0xFE "; GE="0x28 "; SA="0xF4 "; PGN="0xFE28 "; Data Field="0x96 0E 91 0E 3F 3F 3C 05 "; 	帧ID:18FE28F4 数据帧 扩展帧 DLC:08 Data:96 0E 91 0E 3F 3F 3C 05 	
2873	接收	20:55:30.467		PDU1	Priority="0x6 "; R="0x0 "; DP="0x0 "; PF="0xCB "; DA="0x28 "; SA="0xF4 "; PGN="0xCB00 "; Data Field="0x0E 93 0E 92 0E 93 0E 93 "; 	帧ID:18CB28F4 数据帧 扩展帧 DLC:08 Data:0E 93 0E 92 0E 93 0E 93 	
2874	接收	20:55:30.506		PDU2	Priority="0x6 "; R="0x0 "; DP="0x0 "; PF="0xF1 "; GE="0x1 "; SA="0xF4 "; PGN="0xF101 "; Data Field="0x0B 00 4F 0C 05 DC 0B B8 "; 	帧ID:18F101F4 数据帧 扩展帧 DLC:08 Data:0B 00 4F 0C 05 DC 0B B8 	
2875	接收	20:55:30.551		PDU2	Priority="0x6 "; R="0x0 "; DP="0x0 "; PF="0xFE "; GE="0x28 "; SA="0xF4 "; PGN="0xFE28 "; Data Field="0x97 0E 90 0E 3F 3F 3C 05 "; 	帧ID:18FE28F4 数据帧 扩展帧 DLC:08 Data:97 0E 90 0E 3F 3F 3C 05 	
2876	接收	20:55:30.556		PDU2	Priority="0x6 "; R="0x0 "; DP="0x0 "; PF="0xF1 "; GE="0x2 "; SA="0xF4 "; PGN="0xF102 "; Data Field="0x00 00 00 00 00 00 00 00 "; 	帧ID:18F102F4 数据帧 扩展帧 DLC:08 Data:00 00 00 00 00 00 00 00 	
2877	接收	20:55:30.565		PDU1	Priority="0x6 "; R="0x0 "; DP="0x0 "; PF="0xB4 "; DA="0x28 "; SA="0xF4 "; PGN="0xB400 "; Data Field="0x3F 3F 3F 3F 3F 00 00 00 "; 	帧ID:18B428F4 数据帧 扩展帧 DLC:08 Data:3F 3F 3F 3F 3F 00 00 00 	
2878	接收	20:55:30.601		PDU2	Priority="0x6 "; R="0x0 "; DP="0x0 "; PF="0xFF "; GE="0x28 "; SA="0xF4 "; PGN="0xFF28 "; Data Field="0x18 4F 88 13 7A 02 00 00 "; 	帧ID:18FF28F4 数据帧 扩展帧 DLC:08 Data:18 4F 88 13 7A 02 00 00 	
2879	接收	20:55:30.606		PDU2	Priority="0x6 "; R="0x0 "; DP="0x0 "; PF="0xF1 "; GE="0x3 "; SA="0xF4 "; PGN="0xF103 "; Data Field="0x01 03 18 C4 00 00 00 00 "; 	帧ID:18F103F4 数据帧 扩展帧 DLC:08 Data:01 03 18 C4 00 00 00 00 	
2880	接收	20:55:30.655		PDU2	Priority="0x6 "; R="0x0 "; DP="0x0 "; PF="0xFE "; GE="0x28 "; SA="0xF4 "; PGN="0xFE28 "; Data Field="0x95 0E 8F 0E 3F 3F 3C 05 "; 	帧ID:18FE28F4 数据帧 扩展帧 DLC:08 Data:95 0E 8F 0E 3F 3F 3C 05 	
2881	接收	20:55:30.701		PDU2	Priority="0x6 "; R="0x0 "; DP="0x0 "; PF="0xFF "; GE="0x28 "; SA="0xF4 "; PGN="0xFF28 "; Data Field="0x18 4F 88 13 7A 02 00 00 "; 	帧ID:18FF28F4 数据帧 扩展帧 DLC:08 Data:18 4F 88 13 7A 02 00 00 	
2882	接收	20:55:30.706		PDU2	Priority="0x6 "; R="0x0 "; DP="0x0 "; PF="0xF1 "; GE="0x1 "; SA="0xF4 "; PGN="0xF101 "; Data Field="0x0B 00 4F 0C 05 DC 0B B8 "; 	帧ID:18F101F4 数据帧 扩展帧 DLC:08 Data:0B 00 4F 0C 05 DC 0B B8 	
2883	接收	20:55:30.756		PDU2	Priority="0x6 "; R="0x0 "; DP="0x0 "; PF="0xF1 "; GE="0x2 "; SA="0xF4 "; PGN="0xF102 "; Data Field="0x00 00 00 00 00 00 00 00 "; 	帧ID:18F102F4 数据帧 扩展帧 DLC:08 Data:00 00 00 00 00 00 00 00 	
2884	接收	20:55:30.806		PDU2	Priority="0x6 "; R="0x0 "; DP="0x0 "; PF="0xF1 "; GE="0x3 "; SA="0xF4 "; PGN="0xF103 "; Data Field="0x01 0C 18 C5 00 00 00 00 "; 	帧ID:18F103F4 数据帧 扩展帧 DLC:08 Data:01 0C 18 C5 00 00 00 00 	
2885	接收	20:55:30.816		PDU1	Priority="0x6 "; R="0x0 "; DP="0x0 "; PF="0xC8 "; DA="0x28 "; SA="0xF4 "; PGN="0xC800 "; Data Field="0x0E 8F 0E 94 0E 95 0E 90 "; 	帧ID:18C828F4 数据帧 扩展帧 DLC:08 Data:0E 8F 0E 94 0E 95 0E 90 	
2886	接收	20:55:30.851		PDU2	Priority="0x6 "; R="0x0 "; DP="0x0 "; PF="0xFE "; GE="0x28 "; SA="0xF4 "; PGN="0xFE28 "; Data Field="0x96 0E 8F 0E 3F 3F 3C 05 "; 	帧ID:18FE28F4 数据帧 扩展帧 DLC:08 Data:96 0E 8F 0E 3F 3F 3C 05 	
2887	接收	20:55:30.867		PDU1	Priority="0x6 "; R="0x0 "; DP="0x0 "; PF="0xC9 "; DA="0x28 "; SA="0xF4 "; PGN="0xC900 "; Data Field="0x0E 91 0E 93 0E 92 0E 94 "; 	帧ID:18C928F4 数据帧 扩展帧 DLC:08 Data:0E 91 0E 93 0E 92 0E 94 	
2888	接收	20:55:30.901		PDU2	Priority="0x6 "; R="0x0 "; DP="0x0 "; PF="0xFF "; GE="0x28 "; SA="0xF4 "; PGN="0xFF28 "; Data Field="0x18 4F 88 13 7A 02 00 00 "; 	帧ID:18FF28F4 数据帧 扩展帧 DLC:08 Data:18 4F 88 13 7A 02 00 00 	
2889	接收	20:55:30.906		PDU2	Priority="0x6 "; R="0x0 "; DP="0x0 "; PF="0xF1 "; GE="0x1 "; SA="0xF4 "; PGN="0xF101 "; Data Field="0x0B 00 4F 0C 05 DC 0B B8 "; 	帧ID:18F101F4 数据帧 扩展帧 DLC:08 Data:0B 00 4F 0C 05 DC 0B B8 	
2890	接收	20:55:30.916		PDU1	Priority="0x6 "; R="0x0 "; DP="0x0 "; PF="0xCA "; DA="0x28 "; SA="0xF4 "; PGN="0xCA00 "; Data Field="0x0E 93 0E 92 0E 90 0E 95 "; 	帧ID:18CA28F4 数据帧 扩展帧 DLC:08 Data:0E 93 0E 92 0E 90 0E 95 	
2891	接收	20:55:30.952		PDU2	Priority="0x6 "; R="0x0 "; DP="0x0 "; PF="0xFE "; GE="0x28 "; SA="0xF4 "; PGN="0xFE28 "; Data Field="0x95 0E 8F 0E 3F 3F 3C 05 "; 	帧ID:18FE28F4 数据帧 扩展帧 DLC:08 Data:95 0E 8F 0E 3F 3F 3C 05 	
2892	接收	20:55:30.956		PDU2	Priority="0x6 "; R="0x0 "; DP="0x0 "; PF="0xF1 "; GE="0x2 "; SA="0xF4 "; PGN="0xF102 "; Data Field="0x00 00 00 00 00 00 00 00 "; 	帧ID:18F102F4 数据帧 扩展帧 DLC:08 Data:00 00 00 00 00 00 00 00 	
2893	接收	20:55:30.967		PDU1	Priority="0x6 "; R="0x0 "; DP="0x0 "; PF="0xCB "; DA="0x28 "; SA="0xF4 "; PGN="0xCB00 "; Data Field="0x0E 92 0E 91 0E 92 0E 92 "; 	帧ID:18CB28F4 数据帧 扩展帧 DLC:08 Data:0E 92 0E 91 0E 92 0E 92 	
2894	接收	20:55:31.001		PDU2	Priority="0x6 "; R="0x0 "; DP="0x0 "; PF="0xFF "; GE="0x28 "; SA="0xF4 "; PGN="0xFF28 "; Data Field="0x18 4F 88 13 7A 02 00 00 "; 	帧ID:18FF28F4 数据帧 扩展帧 DLC:08 Data:18 4F 88 13 7A 02 00 00 	
2895	接收	20:55:31.017		PDU1	Priority="0x6 "; R="0x0 "; DP="0x0 "; PF="0xCC "; DA="0x28 "; SA="0xF4 "; PGN="0xCC00 "; Data Field="0x0E 92 00 00 00 00 00 00 "; 	帧ID:18CC28F4 数据帧 扩展帧 DLC:08 Data:0E 92 00 00 00 00 00 00 	
2896	接收	20:55:31.052		PDU2	Priority="0x6 "; R="0x0 "; DP="0x0 "; PF="0xFE "; GE="0x28 "; SA="0xF4 "; PGN="0xFE28 "; Data Field="0x95 0E 90 0E 3F 3F 3C 05 "; 	帧ID:18FE28F4 数据帧 扩展帧 DLC:08 Data:95 0E 90 0E 3F 3F 3C 05 	
2897	接收	20:55:31.066		PDU1	Priority="0x6 "; R="0x0 "; DP="0x0 "; PF="0xB4 "; DA="0x28 "; SA="0xF4 "; PGN="0xB400 "; Data Field="0x3F 3F 3F 3F 3F 00 00 00 "; 	帧ID:18B428F4 数据帧 扩展帧 DLC:08 Data:3F 3F 3F 3F 3F 00 00 00 	
2898	接收	20:55:31.102		PDU2	Priority="0x6 "; R="0x0 "; DP="0x0 "; PF="0xFF "; GE="0x28 "; SA="0xF4 "; PGN="0xFF28 "; Data Field="0x18 4F 88 13 7A 02 00 00 "; 	帧ID:18FF28F4 数据帧 扩展帧 DLC:08 Data:18 4F 88 13 7A 02 00 00 	
2899	接收	20:55:31.106		PDU2	Priority="0x6 "; R="0x0 "; DP="0x0 "; PF="0xF1 "; GE="0x1 "; SA="0xF4 "; PGN="0xF101 "; Data Field="0x0B 00 4F 0C 05 DC 0B B8 "; 	帧ID:18F101F4 数据帧 扩展帧 DLC:08 Data:0B 00 4F 0C 05 DC 0B B8 	
2900	接收	20:55:31.151		PDU2	Priority="0x6 "; R="0x0 "; DP="0x0 "; PF="0xFE "; GE="0x28 "; SA="0xF4 "; PGN="0xFE28 "; Data Field="0x96 0E 91 0E 3F 3F 3C 05 "; 	帧ID:18FE28F4 数据帧 扩展帧 DLC:08 Data:96 0E 91 0E 3F 3F 3C 05 	
2901	接收	20:55:31.161		PDU2	Priority="0x6 "; R="0x0 "; DP="0x0 "; PF="0xF1 "; GE="0x2 "; SA="0xF4 "; PGN="0xF102 "; Data Field="0x00 00 00 00 00 00 00 00 "; 	帧ID:18F102F4 数据帧 扩展帧 DLC:08 Data:00 00 00 00 00 00 00 00 	
2902	接收	20:55:31.201		PDU2	Priority="0x6 "; R="0x0 "; DP="0x0 "; PF="0xFF "; GE="0x28 "; SA="0xF4 "; PGN="0xFF28 "; Data Field="0x18 4F 88 13 7A 02 00 00 "; 	帧ID:18FF28F4 数据帧 扩展帧 DLC:08 Data:18 4F 88 13 7A 02 00 00 	
2903	接收	20:55:31.251		PDU2	Priority="0x6 "; R="0x0 "; DP="0x0 "; PF="0xFE "; GE="0x28 "; SA="0xF4 "; PGN="0xFE28 "; Data Field="0x97 0E 90 0E 3F 3F 3C 05 "; 	帧ID:18FE28F4 数据帧 扩展帧 DLC:08 Data:97 0E 90 0E 3F 3F 3C 05 	
2904	接收	20:55:31.301		PDU2	Priority="0x6 "; R="0x0 "; DP="0x0 "; PF="0xFF "; GE="0x28 "; SA="0xF4 "; PGN="0xFF28 "; Data Field="0x18 4F 88 13 7A 02 00 00 "; 	帧ID:18FF28F4 数据帧 扩展帧 DLC:08 Data:18 4F 88 13 7A 02 00 00 	
2905	接收	20:55:31.306		PDU2	Priority="0x6 "; R="0x0 "; DP="0x0 "; PF="0xF1 "; GE="0x1 "; SA="0xF4 "; PGN="0xF101 "; Data Field="0x0B 00 4F 0C 05 DC 0B B8 "; 	帧ID:18F101F4 数据帧 扩展帧 DLC:08 Data:0B 00 4F 0C 05 DC 0B B8 	
2906	接收	20:55:31.316		PDU1	Priority="0x6 "; R="0x0 "; DP="0x0 "; PF="0xC8 "; DA="0x28 "; SA="0xF4 "; PGN="0xC800 "; Data Field="0x0E 90 0E 94 0E 96 0E 91 "; 	帧ID:18C828F4 数据帧 扩展帧 DLC:08 Data:0E 90 0E 94 0E 96 0E 91 	
2907	接收	20:55:31.351		PDU2	Priority="0x6 "; R="0x0 "; DP="0x0 "; PF="0xFE "; GE="0x28 "; SA="0xF4 "; PGN="0xFE28 "; Data Field="0x96 0E 90 0E 3F 3F 3C 05 "; 	帧ID:18FE28F4 数据帧 扩展帧 DLC:08 Data:96 0E 90 0E 3F 3F 3C 05 	
2908	接收	20:55:31.357		PDU2	Priority="0x6 "; R="0x0 "; DP="0x0 "; PF="0xF1 "; GE="0x2 "; SA="0xF4 "; PGN="0xF102 "; Data Field="0x00 00 00 00 00 00 00 00 "; 	帧ID:18F102F4 数据帧 扩展帧 DLC:08 Data:00 00 00 00 00 00 00 00 	
2909	接收	20:55:31.367		PDU1	Priority="0x6 "; R="0x0 "; DP="0x0 "; PF="0xC9 "; DA="0x28 "; SA="0xF4 "; PGN="0xC900 "; Data Field="0x0E 93 0E 94 0E 93 0E 95 "; 	帧ID:18C928F4 数据帧 扩展帧 DLC:08 Data:0E 93 0E 94 0E 93 0E 95 	
2910	接收	20:55:31.401		PDU2	Priority="0x6 "; R="0x0 "; DP="0x0 "; PF="0xFF "; GE="0x28 "; SA="0xF4 "; PGN="0xFF28 "; Data Field="0x18 4F 88 13 7A 02 00 00 "; 	帧ID:18FF28F4 数据帧 扩展帧 DLC:08 Data:18 4F 88 13 7A 02 00 00 	
2911	接收	20:55:31.406		PDU2	Priority="0x6 "; R="0x0 "; DP="0x0 "; PF="0xF1 "; GE="0x3 "; SA="0xF4 "; PGN="0xF103 "; Data Field="0x01 03 18 C7 00 00 00 00 "; 	帧ID:18F103F4 数据帧 扩展帧 DLC:08 Data:01 03 18 C7 00 00 00 00 	
2912	接收	20:55:31.416		PDU1	Priority="0x6 "; R="0x0 "; DP="0x0 "; PF="0xCA "; DA="0x28 "; SA="0xF4 "; PGN="0xCA00 "; Data Field="0x0E 94 0E 93 0E 92 0E 96 "; 	帧ID:18CA28F4 数据帧 扩展帧 DLC:08 Data:0E 94 0E 93 0E 92 0E 96 	
2913	接收	20:55:31.453		PDU2	Priority="0x6 "; R="0x0 "; DP="0x0 "; PF="0xFE "; GE="0x28 "; SA="0xF4 "; PGN="0xFE28 "; Data Field="0x96 0E 91 0E 3F 3F 3C 05 "; 	帧ID:18FE28F4 数据帧 扩展帧 DLC:08 Data:96 0E 91 0E 3F 3F 3C 05 	
2914	接收	20:55:31.466		PDU1	Priority="0x6 "; R="0x0 "; DP="0x0 "; PF="0xCB "; DA="0x28 "; SA="0xF4 "; PGN="0xCB00 "; Data Field="0x0E 93 0E 92 0E 93 0E 92 "; 	帧ID:18CB28F4 数据帧 扩展帧 DLC:08 Data:0E 93 0E 92 0E 93 0E 92 	
2915	接收	20:55:31.501		PDU2	Priority="0x6 "; R="0x0 "; DP="0x0 "; PF="0xFF "; GE="0x28 "; SA="0xF4 "; PGN="0xFF28 "; Data Field="0x18 4F 88 13 7A 02 00 00 "; 	帧ID:18FF28F4 数据帧 扩展帧 DLC:08 Data:18 4F 88 13 7A 02 00 00 	
2916	接收	20:55:31.516		PDU1	Priority="0x6 "; R="0x0 "; DP="0x0 "; PF="0xCC "; DA="0x28 "; SA="0xF4 "; PGN="0xCC00 "; Data Field="0x0E 93 00 00 00 00 00 00 "; 	帧ID:18CC28F4 数据帧 扩展帧 DLC:08 Data:0E 93 00 00 00 00 00 00 	
2917	接收	20:55:31.556		PDU2	Priority="0x6 "; R="0x0 "; DP="0x0 "; PF="0xF1 "; GE="0x2 "; SA="0xF4 "; PGN="0xF102 "; Data Field="0x00 00 00 00 00 00 00 00 "; 	帧ID:18F102F4 数据帧 扩展帧 DLC:08 Data:00 00 00 00 00 00 00 00 	
2918	接收	20:55:31.566		PDU1	Priority="0x6 "; R="0x0 "; DP="0x0 "; PF="0xB4 "; DA="0x28 "; SA="0xF4 "; PGN="0xB400 "; Data Field="0x3F 3F 3F 3F 3F 00 00 00 "; 	帧ID:18B428F4 数据帧 扩展帧 DLC:08 Data:3F 3F 3F 3F 3F 00 00 00 	
2919	接收	20:55:31.607		PDU2	Priority="0x6 "; R="0x0 "; DP="0x0 "; PF="0xF1 "; GE="0x3 "; SA="0xF4 "; PGN="0xF103 "; Data Field="0x01 03 18 C4 00 00 00 00 "; 	帧ID:18F103F4 数据帧 扩展帧 DLC:08 Data:01 03 18 C4 00 00 00 00 	
2920	接收	20:55:31.651		PDU2	Priority="0x6 "; R="0x0 "; DP="0x0 "; PF="0xFE "; GE="0x28 "; SA="0xF4 "; PGN="0xFE28 "; Data Field="0x95 0E 8F 0E 3F 3F 3C 05 "; 	帧ID:18FE28F4 数据帧 扩展帧 DLC:08 Data:95 0E 8F 0E 3F 3F 3C 05 	
2921	接收	20:55:31.701		PDU2	Priority="0x6 "; R="0x0 "; DP="0x0 "; PF="0xFF "; GE="0x28 "; SA="0xF4 "; PGN="0xFF28 "; Data Field="0x18 4F 88 13 7A 02 00 00 "; 	帧ID:18FF28F4 数据帧 扩展帧 DLC:08 Data:18 4F 88 13 7A 02 00 00 	
2922	接收	20:55:31.706		PDU2	Priority="0x6 "; R="0x0 "; DP="0x0 "; PF="0xF1 "; GE="0x1 "; SA="0xF4 "; PGN="0xF101 "; Data Field="0x0B 00 4F 0C 05 DC 0B B8 "; 	帧ID:18F101F4 数据帧 扩展帧 DLC:08 Data:0B 00 4F 0C 05 DC 0B B8 	
2923	接收	20:55:31.751		PDU2	Priority="0x6 "; R="0x0 "; DP="0x0 "; PF="0xFE "; GE="0x28 "; SA="0xF4 "; PGN="0xFE28 "; Data Field="0x96 0E 90 0E 3F 3F 3C 05 "; 	帧ID:18FE28F4 数据帧 扩展帧 DLC:08 Data:96 0E 90 0E 3F 3F 3C 05 	
2924	接收	20:55:31.756		PDU2	Priority="0x6 "; R="0x0 "; DP="0x0 "; PF="0xF1 "; GE="0x2 "; SA="0xF4 "; PGN="0xF102 "; Data Field="0x00 00 00 00 00 00 00 00 "; 	帧ID:18F102F4 数据帧 扩展帧 DLC:08 Data:00 00 00 00 00 00 00 00 	
2925	接收	20:55:31.801		PDU2	Priority="0x6 "; R="0x0 "; DP="0x0 "; PF="0xFF "; GE="0x28 "; SA="0xF4 "; PGN="0xFF28 "; Data Field="0x18 4F 88 13 7A 02 00 00 "; 	帧ID:18FF28F4 数据帧 扩展帧 DLC:08 Data:18 4F 88 13 7A 02 00 00 	
2926	接收	20:55:31.816		PDU1	Priority="0x6 "; R="0x0 "; DP="0x0 "; PF="0xC8 "; DA="0x28 "; SA="0xF4 "; PGN="0xC800 "; Data Field="0x0E 90 0E 93 0E 95 0E 90 "; 	帧ID:18C828F4 数据帧 扩展帧 DLC:08 Data:0E 90 0E 93 0E 95 0E 90 	
2927	接收	20:55:31.866		PDU1	Priority="0x6 "; R="0x0 "; DP="0x0 "; PF="0xC9 "; DA="0x28 "; SA="0xF4 "; PGN="0xC900 "; Data Field="0x0E 91 0E 93 0E 92 0E 94 "; 	帧ID:18C928F4 数据帧 扩展帧 DLC:08 Data:0E 91 0E 93 0E 92 0E 94 	
2928	接收	20:55:31.901		PDU2	Priority="0x6 "; R="0x0 "; DP="0x0 "; PF="0xFF "; GE="0x28 "; SA="0xF4 "; PGN="0xFF28 "; Data Field="0x18 4F 88 13 7A 02 00 00 "; 	帧ID:18FF28F4 数据帧 扩展帧 DLC:08 Data:18 4F 88 13 7A 02 00 00 	
